date,mw,region
2003-11-12 0:00,11808,ОЭС СР. ВОЛГИ
2003-11-12 1:00,12491,ОЭС СР. ВОЛГИ
2003-11-12 2:00,12157,ОЭС СР. ВОЛГИ
2003-11-12 3:00,11323,ОЭС СР. ВОЛГИ
2003-11-12 4:00,11910,ОЭС СР. ВОЛГИ
2003-11-12 5:00,11884,ОЭС СР. ВОЛГИ
2003-11-12 6:00,12363,ОЭС СР. ВОЛГИ
2003-11-12 7:00,13943,ОЭС СР. ВОЛГИ
2003-11-12 8:00,13995,ОЭС СР. ВОЛГИ
2003-11-12 9:00,14693,ОЭС СР. ВОЛГИ
2003-11-12 10:00,14993,ОЭС СР. ВОЛГИ
2003-11-12 11:00,14315,ОЭС СР. ВОЛГИ
2003-11-12 12:00,14607,ОЭС СР. ВОЛГИ
2003-11-12 13:00,14980,ОЭС СР. ВОЛГИ
2003-11-12 14:00,15426,ОЭС СР. ВОЛГИ
2003-11-12 15:00,14989,ОЭС СР. ВОЛГИ
2003-11-12 16:00,15138,ОЭС СР. ВОЛГИ
2003-11-12 17:00,15333,ОЭС СР. ВОЛГИ
2003-11-12 18:00,14070,ОЭС СР. ВОЛГИ
2003-11-12 19:00,13864,ОЭС СР. ВОЛГИ
2003-11-12 20:00,13568,ОЭС СР. ВОЛГИ
2003-11-12 21:00,13097,ОЭС СР. ВОЛГИ
2003-11-12 22:00,12981,ОЭС СР. ВОЛГИ
2003-11-12 23:00,11856,ОЭС СР. ВОЛГИ
