date,mw,region
2019-09-21 0:00,10493,ОЭС СР. ВОЛГИ
2019-09-21 1:00,9953,ОЭС СР. ВОЛГИ
2019-09-21 2:00,9556,ОЭС СР. ВОЛГИ
2019-09-21 3:00,9650,ОЭС СР. ВОЛГИ
2019-09-21 4:00,9612,ОЭС СР. ВОЛГИ
2019-09-21 5:00,9412,ОЭС СР. ВОЛГИ
2019-09-21 6:00,9966,ОЭС СР. ВОЛГИ
2019-09-21 7:00,10311,ОЭС СР. ВОЛГИ
2019-09-21 8:00,10952,ОЭС СР. ВОЛГИ
2019-09-21 9:00,12095,ОЭС СР. ВОЛГИ
2019-09-21 10:00,11849,ОЭС СР. ВОЛГИ
2019-09-21 11:00,11897,ОЭС СР. ВОЛГИ
2019-09-21 12:00,12011,ОЭС СР. ВОЛГИ
2019-09-21 13:00,12021,ОЭС СР. ВОЛГИ
2019-09-21 14:00,12002,ОЭС СР. ВОЛГИ
2019-09-21 15:00,12222,ОЭС СР. ВОЛГИ
2019-09-21 16:00,12128,ОЭС СР. ВОЛГИ
2019-09-21 17:00,12646,ОЭС СР. ВОЛГИ
2019-09-21 18:00,12928,ОЭС СР. ВОЛГИ
2019-09-21 19:00,13428,ОЭС СР. ВОЛГИ
2019-09-21 20:00,13135,ОЭС СР. ВОЛГИ
2019-09-21 21:00,12245,ОЭС СР. ВОЛГИ
2019-09-21 22:00,11707,ОЭС СР. ВОЛГИ
2019-09-21 23:00,11359,ОЭС СР. ВОЛГИ
