date,mw,region
2022-07-24 0:00,10106,ОЭС СР. ВОЛГИ
2022-07-24 1:00,10010,ОЭС СР. ВОЛГИ
2022-07-24 2:00,9244,ОЭС СР. ВОЛГИ
2022-07-24 3:00,9012,ОЭС СР. ВОЛГИ
2022-07-24 4:00,9327,ОЭС СР. ВОЛГИ
2022-07-24 5:00,9061,ОЭС СР. ВОЛГИ
2022-07-24 6:00,9991,ОЭС СР. ВОЛГИ
2022-07-24 7:00,10422,ОЭС СР. ВОЛГИ
2022-07-24 8:00,9848,ОЭС СР. ВОЛГИ
2022-07-24 9:00,10516,ОЭС СР. ВОЛГИ
2022-07-24 10:00,11435,ОЭС СР. ВОЛГИ
2022-07-24 11:00,11458,ОЭС СР. ВОЛГИ
2022-07-24 12:00,11930,ОЭС СР. ВОЛГИ
2022-07-24 13:00,12584,ОЭС СР. ВОЛГИ
2022-07-24 14:00,12579,ОЭС СР. ВОЛГИ
2022-07-24 15:00,11827,ОЭС СР. ВОЛГИ
2022-07-24 16:00,12252,ОЭС СР. ВОЛГИ
2022-07-24 17:00,12164,ОЭС СР. ВОЛГИ
2022-07-24 18:00,11909,ОЭС СР. ВОЛГИ
2022-07-24 19:00,11637,ОЭС СР. ВОЛГИ
2022-07-24 20:00,11240,ОЭС СР. ВОЛГИ
2022-07-24 21:00,11194,ОЭС СР. ВОЛГИ
2022-07-24 22:00,10651,ОЭС СР. ВОЛГИ
2022-07-24 23:00,9762,ОЭС СР. ВОЛГИ
