date,mw,region
2003-09-08 0:00,8513,ОЭС СР. ВОЛГИ
2003-09-08 1:00,8580,ОЭС СР. ВОЛГИ
2003-09-08 2:00,8261,ОЭС СР. ВОЛГИ
2003-09-08 3:00,7870,ОЭС СР. ВОЛГИ
2003-09-08 4:00,7772,ОЭС СР. ВОЛГИ
2003-09-08 5:00,8565,ОЭС СР. ВОЛГИ
2003-09-08 6:00,9218,ОЭС СР. ВОЛГИ
2003-09-08 7:00,10529,ОЭС СР. ВОЛГИ
2003-09-08 8:00,10797,ОЭС СР. ВОЛГИ
2003-09-08 9:00,10832,ОЭС СР. ВОЛГИ
2003-09-08 10:00,11297,ОЭС СР. ВОЛГИ
2003-09-08 11:00,10930,ОЭС СР. ВОЛГИ
2003-09-08 12:00,10651,ОЭС СР. ВОЛГИ
2003-09-08 13:00,10797,ОЭС СР. ВОЛГИ
2003-09-08 14:00,11159,ОЭС СР. ВОЛГИ
2003-09-08 15:00,10413,ОЭС СР. ВОЛГИ
2003-09-08 16:00,10379,ОЭС СР. ВОЛГИ
2003-09-08 17:00,9791,ОЭС СР. ВОЛГИ
2003-09-08 18:00,9774,ОЭС СР. ВОЛГИ
2003-09-08 19:00,10196,ОЭС СР. ВОЛГИ
2003-09-08 20:00,10135,ОЭС СР. ВОЛГИ
2003-09-08 21:00,9768,ОЭС СР. ВОЛГИ
2003-09-08 22:00,9779,ОЭС СР. ВОЛГИ
2003-09-08 23:00,8393,ОЭС СР. ВОЛГИ
