date,mw,region
2002-07-04 0:00,9722,ОЭС СР. ВОЛГИ
2002-07-04 1:00,8922,ОЭС СР. ВОЛГИ
2002-07-04 2:00,9004,ОЭС СР. ВОЛГИ
2002-07-04 3:00,8645,ОЭС СР. ВОЛГИ
2002-07-04 4:00,8369,ОЭС СР. ВОЛГИ
2002-07-04 5:00,8909,ОЭС СР. ВОЛГИ
2002-07-04 6:00,9253,ОЭС СР. ВОЛГИ
2002-07-04 7:00,8808,ОЭС СР. ВОЛГИ
2002-07-04 8:00,9352,ОЭС СР. ВОЛГИ
2002-07-04 9:00,9685,ОЭС СР. ВОЛГИ
2002-07-04 10:00,10008,ОЭС СР. ВОЛГИ
2002-07-04 11:00,10003,ОЭС СР. ВОЛГИ
2002-07-04 12:00,10351,ОЭС СР. ВОЛГИ
2002-07-04 13:00,10315,ОЭС СР. ВОЛГИ
2002-07-04 14:00,9874,ОЭС СР. ВОЛГИ
2002-07-04 15:00,10644,ОЭС СР. ВОЛГИ
2002-07-04 16:00,10488,ОЭС СР. ВОЛГИ
2002-07-04 17:00,10205,ОЭС СР. ВОЛГИ
2002-07-04 18:00,9909,ОЭС СР. ВОЛГИ
2002-07-04 19:00,9877,ОЭС СР. ВОЛГИ
2002-07-04 20:00,9047,ОЭС СР. ВОЛГИ
2002-07-04 21:00,9180,ОЭС СР. ВОЛГИ
2002-07-04 22:00,10473,ОЭС СР. ВОЛГИ
2002-07-04 23:00,9947,ОЭС СР. ВОЛГИ
