date,mw,region
2022-02-16 0:00,14046,ОЭС СР. ВОЛГИ
2022-02-16 1:00,13974,ОЭС СР. ВОЛГИ
2022-02-16 2:00,13907,ОЭС СР. ВОЛГИ
2022-02-16 3:00,13995,ОЭС СР. ВОЛГИ
2022-02-16 4:00,14501,ОЭС СР. ВОЛГИ
2022-02-16 5:00,14370,ОЭС СР. ВОЛГИ
2022-02-16 6:00,13723,ОЭС СР. ВОЛГИ
2022-02-16 7:00,14366,ОЭС СР. ВОЛГИ
2022-02-16 8:00,14867,ОЭС СР. ВОЛГИ
2022-02-16 9:00,16283,ОЭС СР. ВОЛГИ
2022-02-16 10:00,15997,ОЭС СР. ВОЛГИ
2022-02-16 11:00,15882,ОЭС СР. ВОЛГИ
2022-02-16 12:00,16022,ОЭС СР. ВОЛГИ
2022-02-16 13:00,15358,ОЭС СР. ВОЛГИ
2022-02-16 14:00,15728,ОЭС СР. ВОЛГИ
2022-02-16 15:00,15932,ОЭС СР. ВОЛГИ
2022-02-16 16:00,15420,ОЭС СР. ВОЛГИ
2022-02-16 17:00,15374,ОЭС СР. ВОЛГИ
2022-02-16 18:00,15974,ОЭС СР. ВОЛГИ
2022-02-16 19:00,16234,ОЭС СР. ВОЛГИ
2022-02-16 20:00,15478,ОЭС СР. ВОЛГИ
2022-02-16 21:00,14968,ОЭС СР. ВОЛГИ
2022-02-16 22:00,14508,ОЭС СР. ВОЛГИ
2022-02-16 23:00,14063,ОЭС СР. ВОЛГИ
