date,mw,region
2004-12-08 0:00,12409,ОЭС СР. ВОЛГИ
2004-12-08 1:00,12556,ОЭС СР. ВОЛГИ
2004-12-08 2:00,12258,ОЭС СР. ВОЛГИ
2004-12-08 3:00,11886,ОЭС СР. ВОЛГИ
2004-12-08 4:00,11851,ОЭС СР. ВОЛГИ
2004-12-08 5:00,12288,ОЭС СР. ВОЛГИ
2004-12-08 6:00,13805,ОЭС СР. ВОЛГИ
2004-12-08 7:00,14907,ОЭС СР. ВОЛГИ
2004-12-08 8:00,14998,ОЭС СР. ВОЛГИ
2004-12-08 9:00,14663,ОЭС СР. ВОЛГИ
2004-12-08 10:00,15708,ОЭС СР. ВОЛГИ
2004-12-08 11:00,15527,ОЭС СР. ВОЛГИ
2004-12-08 12:00,15223,ОЭС СР. ВОЛГИ
2004-12-08 13:00,15589,ОЭС СР. ВОЛГИ
2004-12-08 14:00,15546,ОЭС СР. ВОЛГИ
2004-12-08 15:00,15505,ОЭС СР. ВОЛГИ
2004-12-08 16:00,15343,ОЭС СР. ВОЛГИ
2004-12-08 17:00,15064,ОЭС СР. ВОЛГИ
2004-12-08 18:00,14638,ОЭС СР. ВОЛГИ
2004-12-08 19:00,15053,ОЭС СР. ВОЛГИ
2004-12-08 20:00,15445,ОЭС СР. ВОЛГИ
2004-12-08 21:00,15340,ОЭС СР. ВОЛГИ
2004-12-08 22:00,14574,ОЭС СР. ВОЛГИ
2004-12-08 23:00,13825,ОЭС СР. ВОЛГИ
